SEC,TOWNSHIP,RNG,TWNRNG,TWNLAB,RNGLAB,MAP_LABEL,TWNRNGSEC,SqFt of UnincKC,Total SqFt Section
29,23,06,2306,T.23N,R.06E,T.23N R.06E,230629,"27,451,216","27,451,215"
30,23,06,2306,T.23N,R.06E,T.23N R.06E,230630,"28,121,845","28,121,846"
31,23,06,2306,T.23N,R.06E,T.23N R.06E,230631,"27,708,468","27,708,468"
32,23,06,2306,T.23N,R.06E,T.23N R.06E,230632,"27,746,431","27,746,431"
33,23,06,2306,T.23N,R.06E,T.23N R.06E,230633,"27,789,582","27,789,582"
34,23,06,2306,T.23N,R.06E,T.23N R.06E,230634,"28,359,530","28,359,527"
35,23,06,2306,T.23N,R.06E,T.23N R.06E,230635,"28,089,806","28,089,806"
36,23,06,2306,T.23N,R.06E,T.23N R.06E,230636,"28,333,316","28,333,315"
01,23,07,2307,T.23N,R.07E,T.23N R.07E,230701,"27,280,635","27,280,643"
02,23,07,2307,T.23N,R.07E,T.23N R.07E,230702,"26,540,288","27,776,913"
03,23,07,2307,T.23N,R.07E,T.23N R.07E,230703,"27,675,686","27,675,683"
04,23,07,2307,T.23N,R.07E,T.23N R.07E,230704,"27,598,183","27,598,183"
05,23,07,2307,T.23N,R.07E,T.23N R.07E,230705,"27,609,288","27,609,287"
06,23,07,2307,T.23N,R.07E,T.23N R.07E,230706,"26,911,847","26,911,841"
07,23,07,2307,T.23N,R.07E,T.23N R.07E,230707,"27,897,649","27,897,647"
08,23,07,2307,T.23N,R.07E,T.23N R.07E,230708,"27,739,717","27,739,715"
09,23,07,2307,T.23N,R.07E,T.23N R.07E,230709,"27,516,653","27,516,653"
10,23,07,2307,T.23N,R.07E,T.23N R.07E,230710,"27,929,352","27,929,350"
11,23,07,2307,T.23N,R.07E,T.23N R.07E,230711,"28,021,087","28,021,085"
12,23,07,2307,T.23N,R.07E,T.23N R.07E,230712,"27,400,048","27,400,047"
13,23,07,2307,T.23N,R.07E,T.23N R.07E,230713,"27,603,687","27,603,684"
14,23,07,2307,T.23N,R.07E,T.23N R.07E,230714,"27,766,665","27,766,661"
15,23,07,2307,T.23N,R.07E,T.23N R.07E,230715,"27,920,016","27,920,016"
16,23,07,2307,T.23N,R.07E,T.23N R.07E,230716,"27,375,967","27,375,967"
17,23,07,2307,T.23N,R.07E,T.23N R.07E,230717,"27,173,762","27,173,761"
18,23,07,2307,T.23N,R.07E,T.23N R.07E,230718,"27,535,350","27,535,350"
19,23,07,2307,T.23N,R.07E,T.23N R.07E,230719,"28,398,660","28,398,659"
20,23,07,2307,T.23N,R.07E,T.23N R.07E,230720,"27,646,226","27,646,224"
21,23,07,2307,T.23N,R.07E,T.23N R.07E,230721,"28,009,556","28,009,556"
22,23,07,2307,T.23N,R.07E,T.23N R.07E,230722,"27,639,826","27,639,826"
23,23,07,2307,T.23N,R.07E,T.23N R.07E,230723,"27,856,247","27,856,245"
24,23,07,2307,T.23N,R.07E,T.23N R.07E,230724,"27,949,570","27,949,568"
25,23,07,2307,T.23N,R.07E,T.23N R.07E,230725,"27,922,256","27,922,256"
26,23,07,2307,T.23N,R.07E,T.23N R.07E,230726,"27,759,642","27,759,642"
27,23,07,2307,T.23N,R.07E,T.23N R.07E,230727,"27,808,385","27,808,384"
28,23,07,2307,T.23N,R.07E,T.23N R.07E,230728,"27,943,564","27,943,564"
29,23,07,2307,T.23N,R.07E,T.23N R.07E,230729,"27,826,902","27,826,901"
30,23,07,2307,T.23N,R.07E,T.23N R.07E,230730,"27,727,661","27,727,660"
31,23,07,2307,T.23N,R.07E,T.23N R.07E,230731,"28,281,043","28,281,042"
32,23,07,2307,T.23N,R.07E,T.23N R.07E,230732,"28,009,768","28,009,768"
33,23,07,2307,T.23N,R.07E,T.23N R.07E,230733,"27,981,773","27,981,772"
34,23,07,2307,T.23N,R.07E,T.23N R.07E,230734,"28,110,784","28,110,784"
35,23,07,2307,T.23N,R.07E,T.23N R.07E,230735,"27,743,610","27,743,610"
36,23,07,2307,T.23N,R.07E,T.23N R.07E,230736,"27,941,332","27,941,332"
01,23,08,2308,T.23N,R.08E,T.23N R.08E,230801,"30,318,839","30,318,839"
02,23,08,2308,T.23N,R.08E,T.23N R.08E,230802,"29,002,509","29,002,509"
03,23,08,2308,T.23N,R.08E,T.23N R.08E,230803,"26,018,662","29,655,051"
04,23,08,2308,T.23N,R.08E,T.23N R.08E,230804,"5,124,205","27,652,295"
05,23,08,2308,T.23N,R.08E,T.23N R.08E,230805,"16,013,188","28,644,652"
06,23,08,2308,T.23N,R.08E,T.23N R.08E,230806,"22,083,814","28,264,137"
07,23,08,2308,T.23N,R.08E,T.23N R.08E,230807,"28,404,053","28,404,052"
08,23,08,2308,T.23N,R.08E,T.23N R.08E,230808,"21,042,885","28,069,539"
09,23,08,2308,T.23N,R.08E,T.23N R.08E,230809,"2,339,400","28,621,551"
10,23,08,2308,T.23N,R.08E,T.23N R.08E,230810,"12,820,915","28,532,366"
11,23,08,2308,T.23N,R.08E,T.23N R.08E,230811,"26,138,396","26,138,396"
12,23,08,2308,T.23N,R.08E,T.23N R.08E,230812,"27,981,206","27,981,205"
13,23,08,2308,T.23N,R.08E,T.23N R.08E,230813,"11,076,214","28,100,195"
14,23,08,2308,T.23N,R.08E,T.23N R.08E,230814,"20,376,601","27,532,260"
15,23,08,2308,T.23N,R.08E,T.23N R.08E,230815,"16,445,440","28,290,594"
16,23,08,2308,T.23N,R.08E,T.23N R.08E,230816,"24,121,674","28,318,649"
17,23,08,2308,T.23N,R.08E,T.23N R.08E,230817,"26,986,301","26,986,307"
18,23,08,2308,T.23N,R.08E,T.23N R.08E,230818,"28,423,069","28,423,068"
19,23,08,2308,T.23N,R.08E,T.23N R.08E,230819,"28,357,778","28,357,778"
20,23,08,2308,T.23N,R.08E,T.23N R.08E,230820,"27,255,086","27,255,086"
21,23,08,2308,T.23N,R.08E,T.23N R.08E,230821,"27,903,693","27,903,693"
22,23,08,2308,T.23N,R.08E,T.23N R.08E,230822,"27,835,674","27,835,674"
23,23,08,2308,T.23N,R.08E,T.23N R.08E,230823,"26,894,578","26,894,578"
24,23,08,2308,T.23N,R.08E,T.23N R.08E,230824,"26,297,563","27,840,494"
25,23,08,2308,T.23N,R.08E,T.23N R.08E,230825,"27,513,695","27,513,693"
26,23,08,2308,T.23N,R.08E,T.23N R.08E,230826,"27,290,578","27,290,578"
27,23,08,2308,T.23N,R.08E,T.23N R.08E,230827,"28,382,533","28,382,533"
28,23,08,2308,T.23N,R.08E,T.23N R.08E,230828,"27,615,284","27,615,284"
29,23,08,2308,T.23N,R.08E,T.23N R.08E,230829,"27,305,730","27,305,729"
30,23,08,2308,T.23N,R.08E,T.23N R.08E,230830,"27,688,114","27,688,114"
31,23,08,2308,T.23N,R.08E,T.23N R.08E,230831,"27,223,514","27,223,514"
32,23,08,2308,T.23N,R.08E,T.23N R.08E,230832,"27,267,148","27,267,148"
33,23,08,2308,T.23N,R.08E,T.23N R.08E,230833,"27,031,972","27,031,972"
34,23,08,2308,T.23N,R.08E,T.23N R.08E,230834,"27,917,690","27,917,690"
35,23,08,2308,T.23N,R.08E,T.23N R.08E,230835,"27,904,698","27,904,698"
36,23,08,2308,T.23N,R.08E,T.23N R.08E,230836,"27,351,884","27,351,884"
01,23,09,2309,T.23N,R.09E,T.23N R.09E,230901,"38,057,744","38,057,744"
02,23,09,2309,T.23N,R.09E,T.23N R.09E,230902,"26,633,533","26,633,533"
03,23,09,2309,T.23N,R.09E,T.23N R.09E,230903,"25,356,918","25,356,918"
04,23,09,2309,T.23N,R.09E,T.23N R.09E,230904,"19,090,874","19,090,874"
05,23,09,2309,T.23N,R.09E,T.23N R.09E,230905,"27,679,119","27,679,119"
06,23,09,2309,T.23N,R.09E,T.23N R.09E,230906,"26,308,295","26,308,295"
07,23,09,2309,T.23N,R.09E,T.23N R.09E,230907,"27,234,400","27,234,400"
08,23,09,2309,T.23N,R.09E,T.23N R.09E,230908,"27,213,690","27,213,690"
09,23,09,2309,T.23N,R.09E,T.23N R.09E,230909,"19,443,147","19,443,147"
10,23,09,2309,T.23N,R.09E,T.23N R.09E,230910,"27,020,880","27,020,880"
11,23,09,2309,T.23N,R.09E,T.23N R.09E,230911,"28,002,528","28,002,528"
12,23,09,2309,T.23N,R.09E,T.23N R.09E,230912,"33,082,101","33,082,101"
13,23,09,2309,T.23N,R.09E,T.23N R.09E,230913,"33,768,336","33,768,336"
14,23,09,2309,T.23N,R.09E,T.23N R.09E,230914,"27,728,846","27,728,846"
15,23,09,2309,T.23N,R.09E,T.23N R.09E,230915,"28,308,355","28,308,355"
16,23,09,2309,T.23N,R.09E,T.23N R.09E,230916,"20,182,843","20,182,843"
17,23,09,2309,T.23N,R.09E,T.23N R.09E,230917,"27,443,230","27,443,230"
18,23,09,2309,T.23N,R.09E,T.23N R.09E,230918,"25,728,889","27,090,684"
19,23,09,2309,T.23N,R.09E,T.23N R.09E,230919,"25,983,934","26,851,291"
20,23,09,2309,T.23N,R.09E,T.23N R.09E,230920,"27,511,474","27,511,474"
21,23,09,2309,T.23N,R.09E,T.23N R.09E,230921,"27,157,569","27,157,569"
22,23,09,2309,T.23N,R.09E,T.23N R.09E,230922,"27,207,450","27,207,450"
23,23,09,2309,T.23N,R.09E,T.23N R.09E,230923,"27,435,467","27,435,467"
24,23,09,2309,T.23N,R.09E,T.23N R.09E,230924,"27,468,464","27,468,464"
25,23,09,2309,T.23N,R.09E,T.23N R.09E,230925,"26,301,662","26,301,662"
26,23,09,2309,T.23N,R.09E,T.23N R.09E,230926,"27,261,975","27,261,975"
27,23,09,2309,T.23N,R.09E,T.23N R.09E,230927,"28,361,239","28,361,239"
28,23,09,2309,T.23N,R.09E,T.23N R.09E,230928,"27,476,584","27,476,584"
29,23,09,2309,T.23N,R.09E,T.23N R.09E,230929,"27,488,634","27,488,632"
30,23,09,2309,T.23N,R.09E,T.23N R.09E,230930,"27,477,542","27,477,542"
31,23,09,2309,T.23N,R.09E,T.23N R.09E,230931,"25,267,580","25,267,580"
32,23,09,2309,T.23N,R.09E,T.23N R.09E,230932,"26,799,155","26,799,155"
33,23,09,2309,T.23N,R.09E,T.23N R.09E,230933,"25,886,385","25,886,385"
34,23,09,2309,T.23N,R.09E,T.23N R.09E,230934,"26,701,793","26,701,793"
35,23,09,2309,T.23N,R.09E,T.23N R.09E,230935,"27,131,453","27,131,453"
36,23,09,2309,T.23N,R.09E,T.23N R.09E,230936,"28,343,596","28,343,596"
01,23,10,2310,T.23N,R.10E,T.23N R.10E,231001,"28,626,447","28,626,447"
02,23,10,2310,T.23N,R.10E,T.23N R.10E,231002,"29,404,340","29,404,340"
03,23,10,2310,T.23N,R.10E,T.23N R.10E,231003,"29,132,165","29,132,165"
04,23,10,2310,T.23N,R.10E,T.23N R.10E,231004,"27,428,814","27,428,814"
05,23,10,2310,T.23N,R.10E,T.23N R.10E,231005,"26,511,813","26,511,813"
06,23,10,2310,T.23N,R.10E,T.23N R.10E,231006,"23,686,603","23,686,603"
07,23,10,2310,T.23N,R.10E,T.23N R.10E,231007,"27,595,285","27,595,285"
08,23,10,2310,T.23N,R.10E,T.23N R.10E,231008,"27,405,665","27,405,665"
09,23,10,2310,T.23N,R.10E,T.23N R.10E,231009,"28,072,718","28,072,718"
10,23,10,2310,T.23N,R.10E,T.23N R.10E,231010,"27,221,423","27,221,423"
11,23,10,2310,T.23N,R.10E,T.23N R.10E,231011,"26,893,125","26,893,125"
12,23,10,2310,T.23N,R.10E,T.23N R.10E,231012,"26,892,916","26,892,916"
13,23,10,2310,T.23N,R.10E,T.23N R.10E,231013,"28,886,050","28,886,050"
14,23,10,2310,T.23N,R.10E,T.23N R.10E,231014,"26,151,411","26,151,411"
15,23,10,2310,T.23N,R.10E,T.23N R.10E,231015,"26,303,795","26,303,795"
16,23,10,2310,T.23N,R.10E,T.23N R.10E,231016,"28,126,956","28,126,956"
17,23,10,2310,T.23N,R.10E,T.23N R.10E,231017,"28,129,932","28,129,932"
18,23,10,2310,T.23N,R.10E,T.23N R.10E,231018,"27,461,989","27,461,989"
19,23,10,2310,T.23N,R.10E,T.23N R.10E,231019,"26,557,155","26,557,155"
20,23,10,2310,T.23N,R.10E,T.23N R.10E,231020,"27,031,024","27,031,024"
21,23,10,2310,T.23N,R.10E,T.23N R.10E,231021,"28,443,013","28,443,013"
22,23,10,2310,T.23N,R.10E,T.23N R.10E,231022,"27,880,656","27,880,656"
23,23,10,2310,T.23N,R.10E,T.23N R.10E,231023,"28,595,594","28,595,594"
24,23,10,2310,T.23N,R.10E,T.23N R.10E,231024,"28,114,124","28,114,124"
25,23,10,2310,T.23N,R.10E,T.23N R.10E,231025,"27,495,250","27,495,250"
26,23,10,2310,T.23N,R.10E,T.23N R.10E,231026,"28,890,658","28,890,658"
27,23,10,2310,T.23N,R.10E,T.23N R.10E,231027,"27,836,886","27,836,886"
28,23,10,2310,T.23N,R.10E,T.23N R.10E,231028,"27,467,224","27,467,224"
29,23,10,2310,T.23N,R.10E,T.23N R.10E,231029,"27,938,192","27,938,192"
30,23,10,2310,T.23N,R.10E,T.23N R.10E,231030,"30,462,659","30,462,659"
31,23,10,2310,T.23N,R.10E,T.23N R.10E,231031,"27,419,068","27,419,068"
32,23,10,2310,T.23N,R.10E,T.23N R.10E,231032,"28,991,005","28,991,005"
33,23,10,2310,T.23N,R.10E,T.23N R.10E,231033,"29,494,890","29,494,890"
34,23,10,2310,T.23N,R.10E,T.23N R.10E,231034,"29,618,927","29,618,927"
35,23,10,2310,T.23N,R.10E,T.23N R.10E,231035,"29,490,016","29,490,016"
36,23,10,2310,T.23N,R.10E,T.23N R.10E,231036,"27,948,232","27,948,232"
01,23,11,2311,T.23N,R.11E,T.23N R.11E,231101,"30,742,272","30,742,272"
02,23,11,2311,T.23N,R.11E,T.23N R.11E,231102,"30,383,239","30,383,239"
03,23,11,2311,T.23N,R.11E,T.23N R.11E,231103,"30,667,721","30,667,721"
04,23,11,2311,T.23N,R.11E,T.23N R.11E,231104,"30,900,242","30,900,242"
05,23,11,2311,T.23N,R.11E,T.23N R.11E,231105,"30,965,866","30,965,866"
06,23,11,2311,T.23N,R.11E,T.23N R.11E,231106,"29,182,476","29,182,476"
07,23,11,2311,T.23N,R.11E,T.23N R.11E,231107,"24,103,403","24,103,403"
08,23,11,2311,T.23N,R.11E,T.23N R.11E,231108,"27,590,027","27,590,027"
09,23,11,2311,T.23N,R.11E,T.23N R.11E,231109,"27,628,366","27,628,366"
10,23,11,2311,T.23N,R.11E,T.23N R.11E,231110,"27,143,669","27,143,669"
11,23,11,2311,T.23N,R.11E,T.23N R.11E,231111,"27,143,148","27,143,148"
12,23,11,2311,T.23N,R.11E,T.23N R.11E,231112,"27,277,238","27,277,238"
13,23,11,2311,T.23N,R.11E,T.23N R.11E,231113,"27,301,329","27,780,481"
14,23,11,2311,T.23N,R.11E,T.23N R.11E,231114,"27,956,100","27,956,100"
15,23,11,2311,T.23N,R.11E,T.23N R.11E,231115,"28,074,117","28,074,117"
16,23,11,2311,T.23N,R.11E,T.23N R.11E,231116,"27,962,680","27,962,680"
17,23,11,2311,T.23N,R.11E,T.23N R.11E,231117,"28,173,063","28,173,063"
18,23,11,2311,T.23N,R.11E,T.23N R.11E,231118,"21,014,445","21,014,445"
19,23,11,2311,T.23N,R.11E,T.23N R.11E,231119,"21,797,891","21,797,891"
20,23,11,2311,T.23N,R.11E,T.23N R.11E,231120,"28,441,607","28,441,607"
21,23,11,2311,T.23N,R.11E,T.23N R.11E,231121,"27,881,611","27,881,611"
22,23,11,2311,T.23N,R.11E,T.23N R.11E,231122,"28,211,284","28,211,284"
23,23,11,2311,T.23N,R.11E,T.23N R.11E,231123,"23,719,183","28,021,975"
24,23,11,2311,T.23N,R.11E,T.23N R.11E,231124,"11,005,641","27,722,199"
26,23,11,2311,T.23N,R.11E,T.23N R.11E,231126,"3,254,573","28,104,554"
27,23,11,2311,T.23N,R.11E,T.23N R.11E,231127,"27,170,725","28,094,954"
28,23,11,2311,T.23N,R.11E,T.23N R.11E,231128,"27,859,217","27,859,217"
29,23,11,2311,T.23N,R.11E,T.23N R.11E,231129,"28,260,566","28,260,566"
30,23,11,2311,T.23N,R.11E,T.23N R.11E,231130,"21,915,595","21,915,595"
31,23,11,2311,T.23N,R.11E,T.23N R.11E,231131,"22,903,789","22,903,789"
32,23,11,2311,T.23N,R.11E,T.23N R.11E,231132,"28,424,207","28,424,207"
33,23,11,2311,T.23N,R.11E,T.23N R.11E,231133,"28,046,517","28,328,522"
34,23,11,2311,T.23N,R.11E,T.23N R.11E,231134,"19,091,466","27,924,795"
01,23,12,2312,T.23N,R.12E,T.23N R.12E,231201,"7,525,671","26,039,847"
02,23,12,2312,T.23N,R.12E,T.23N R.12E,231202,"26,075,173","26,075,173"
03,23,12,2312,T.23N,R.12E,T.23N R.12E,231203,"27,874,929","27,874,929"
10,23,12,2312,T.23N,R.12E,T.23N R.12E,231210,"29,048,360","29,048,360"
11,23,12,2312,T.23N,R.12E,T.23N R.12E,231211,"22,197,297","27,644,568"
12,23,12,2312,T.23N,R.12E,T.23N R.12E,231212,"712,894","27,750,741"
14,23,12,2312,T.23N,R.12E,T.23N R.12E,231214,"9,602,078","27,886,073"
15,23,12,2312,T.23N,R.12E,T.23N R.12E,231215,"26,731,020","29,995,455"
22,23,12,2312,T.23N,R.12E,T.23N R.12E,231222,"1,320,141","29,302,473"
32,24,04,2404,T.24N,R.04E,T.24N R.04E,240432,"5,768,777","28,867,173"
33,24,04,2404,T.24N,R.04E,T.24N R.04E,240433,"4,117,244","28,542,840"
20,24,05,2405,T.24N,R.05E,T.24N R.05E,240520,"32,300","26,364,942"
24,24,05,2405,T.24N,R.05E,T.24N R.05E,240524,"382,618","27,855,138"
25,24,05,2405,T.24N,R.05E,T.24N R.05E,240525,"18,785,896","26,799,884"
26,24,05,2405,T.24N,R.05E,T.24N R.05E,240526,"4,402,531","27,789,093"
29,24,05,2405,T.24N,R.05E,T.24N R.05E,240529,"985,312","27,150,017"
33,24,05,2405,T.24N,R.05E,T.24N R.05E,240533,"1,525,312","27,942,476"
34,24,05,2405,T.24N,R.05E,T.24N R.05E,240534,"491,844","28,162,908"
35,24,05,2405,T.24N,R.05E,T.24N R.05E,240535,"19,550,571","27,813,709"
36,24,05,2405,T.24N,R.05E,T.24N R.05E,240536,"27,362,528","27,362,528"
02,24,06,2406,T.24N,R.06E,T.24N R.06E,240602,"2,802,870","26,490,455"
12,24,06,2406,T.24N,R.06E,T.24N R.06E,240612,"14,887,600","28,162,152"
13,24,06,2406,T.24N,R.06E,T.24N R.06E,240613,"26,921,389","27,929,615"
14,24,06,2406,T.24N,R.06E,T.24N R.06E,240614,"9,533,279","28,405,342"
19,24,06,2406,T.24N,R.06E,T.24N R.06E,240619,"10,302,896","27,754,143"
20,24,06,2406,T.24N,R.06E,T.24N R.06E,240620,"1,778,645","28,227,173"
22,24,06,2406,T.24N,R.06E,T.24N R.06E,240622,"3,260,003","27,653,511"
23,24,06,2406,T.24N,R.06E,T.24N R.06E,240623,"10,751,660","27,885,486"
24,24,06,2406,T.24N,R.06E,T.24N R.06E,240624,"24,729,069","28,180,669"
25,24,06,2406,T.24N,R.06E,T.24N R.06E,240625,"27,013,945","28,074,246"
26,24,06,2406,T.24N,R.06E,T.24N R.06E,240626,"10,803,925","28,108,382"
27,24,06,2406,T.24N,R.06E,T.24N R.06E,240627,"583,950","28,229,806"
29,24,06,2406,T.24N,R.06E,T.24N R.06E,240629,"5,152,607","27,706,512"
30,24,06,2406,T.24N,R.06E,T.24N R.06E,240630,"27,987,491","27,987,491"
31,24,06,2406,T.24N,R.06E,T.24N R.06E,240631,"27,622,854","27,687,814"
32,24,06,2406,T.24N,R.06E,T.24N R.06E,240632,"6,004,563","27,471,801"
34,24,06,2406,T.24N,R.06E,T.24N R.06E,240634,"9,501,398","28,272,167"
35,24,06,2406,T.24N,R.06E,T.24N R.06E,240635,"14,575,124","27,571,503"
36,24,06,2406,T.24N,R.06E,T.24N R.06E,240636,"28,709,196","28,709,204"
01,24,07,2407,T.24N,R.07E,T.24N R.07E,240701,"27,822,569","27,822,567"
02,24,07,2407,T.24N,R.07E,T.24N R.07E,240702,"26,734,796","26,734,796"
03,24,07,2407,T.24N,R.07E,T.24N R.07E,240703,"26,792,878","26,792,878"
04,24,07,2407,T.24N,R.07E,T.24N R.07E,240704,"28,628,789","28,628,789"
05,24,07,2407,T.24N,R.07E,T.24N R.07E,240705,"26,585,445","26,585,444"
06,24,07,2407,T.24N,R.07E,T.24N R.07E,240706,"21,060,605","22,520,437"
07,24,07,2407,T.24N,R.07E,T.24N R.07E,240707,"20,643,593","23,185,115"
08,24,07,2407,T.24N,R.07E,T.24N R.07E,240708,"27,816,945","27,816,943"
09,24,07,2407,T.24N,R.07E,T.24N R.07E,240709,"29,968,970","29,968,969"
10,24,07,2407,T.24N,R.07E,T.24N R.07E,240710,"27,920,868","27,920,868"
11,24,07,2407,T.24N,R.07E,T.24N R.07E,240711,"28,708,391","28,708,389"
12,24,07,2407,T.24N,R.07E,T.24N R.07E,240712,"28,359,821","28,359,821"
13,24,07,2407,T.24N,R.07E,T.24N R.07E,240713,"28,204,149","28,204,148"
14,24,07,2407,T.24N,R.07E,T.24N R.07E,240714,"28,763,123","28,763,121"
15,24,07,2407,T.24N,R.07E,T.24N R.07E,240715,"28,192,439","28,192,439"
16,24,07,2407,T.24N,R.07E,T.24N R.07E,240716,"30,309,416","30,309,413"
17,24,07,2407,T.24N,R.07E,T.24N R.07E,240717,"28,804,515","28,804,512"
18,24,07,2407,T.24N,R.07E,T.24N R.07E,240718,"24,021,975","24,021,974"
19,24,07,2407,T.24N,R.07E,T.24N R.07E,240719,"24,241,795","24,241,795"
20,24,07,2407,T.24N,R.07E,T.24N R.07E,240720,"27,987,740","27,987,739"
21,24,07,2407,T.24N,R.07E,T.24N R.07E,240721,"29,729,473","29,729,473"
22,24,07,2407,T.24N,R.07E,T.24N R.07E,240722,"27,844,609","27,844,607"
23,24,07,2407,T.24N,R.07E,T.24N R.07E,240723,"21,174,324","28,096,028"
24,24,07,2407,T.24N,R.07E,T.24N R.07E,240724,"27,107,217","27,804,860"
25,24,07,2407,T.24N,R.07E,T.24N R.07E,240725,"2,496,584","28,001,885"
26,24,07,2407,T.24N,R.07E,T.24N R.07E,240726,"3,618,941","28,817,329"
27,24,07,2407,T.24N,R.07E,T.24N R.07E,240727,"25,001,711","27,985,079"
28,24,07,2407,T.24N,R.07E,T.24N R.07E,240728,"29,213,572","29,213,571"
29,24,07,2407,T.24N,R.07E,T.24N R.07E,240729,"27,762,784","27,762,782"
30,24,07,2407,T.24N,R.07E,T.24N R.07E,240730,"24,321,183","24,321,183"
31,24,07,2407,T.24N,R.07E,T.24N R.07E,240731,"25,693,696","25,693,693"
32,24,07,2407,T.24N,R.07E,T.24N R.07E,240732,"27,175,532","27,175,532"
33,24,07,2407,T.24N,R.07E,T.24N R.07E,240733,"29,311,694","29,311,694"
34,24,07,2407,T.24N,R.07E,T.24N R.07E,240734,"27,952,517","27,952,519"
36,24,07,2407,T.24N,R.07E,T.24N R.07E,240736,"27,057,509","27,905,342"
01,24,08,2408,T.24N,R.08E,T.24N R.08E,240801,"26,174,180","26,174,180"
02,24,08,2408,T.24N,R.08E,T.24N R.08E,240802,"25,630,980","25,630,980"
03,24,08,2408,T.24N,R.08E,T.24N R.08E,240803,"24,775,445","24,775,445"
04,24,08,2408,T.24N,R.08E,T.24N R.08E,240804,"24,416,364","24,416,364"
05,24,08,2408,T.24N,R.08E,T.24N R.08E,240805,"25,168,929","25,168,929"
06,24,08,2408,T.24N,R.08E,T.24N R.08E,240806,"26,247,894","26,247,894"
07,24,08,2408,T.24N,R.08E,T.24N R.08E,240807,"26,281,261","26,281,261"
08,24,08,2408,T.24N,R.08E,T.24N R.08E,240808,"27,703,255","27,703,255"
09,24,08,2408,T.24N,R.08E,T.24N R.08E,240809,"28,383,101","28,383,101"
10,24,08,2408,T.24N,R.08E,T.24N R.08E,240810,"28,662,017","28,662,017"
11,24,08,2408,T.24N,R.08E,T.24N R.08E,240811,"28,933,961","28,933,961"
12,24,08,2408,T.24N,R.08E,T.24N R.08E,240812,"26,719,207","26,719,207"
13,24,08,2408,T.24N,R.08E,T.24N R.08E,240813,"27,430,747","27,430,747"
14,24,08,2408,T.24N,R.08E,T.24N R.08E,240814,"30,034,850","30,034,850"
15,24,08,2408,T.24N,R.08E,T.24N R.08E,240815,"29,222,481","29,222,481"
16,24,08,2408,T.24N,R.08E,T.24N R.08E,240816,"29,162,960","29,162,960"
17,24,08,2408,T.24N,R.08E,T.24N R.08E,240817,"28,931,476","28,931,474"
18,24,08,2408,T.24N,R.08E,T.24N R.08E,240818,"26,573,993","26,573,993"
19,24,08,2408,T.24N,R.08E,T.24N R.08E,240819,"19,947,586","26,721,248"
20,24,08,2408,T.24N,R.08E,T.24N R.08E,240820,"28,208,169","28,286,387"
21,24,08,2408,T.24N,R.08E,T.24N R.08E,240821,"28,451,590","28,451,590"
22,24,08,2408,T.24N,R.08E,T.24N R.08E,240822,"28,157,778","28,157,778"
23,24,08,2408,T.24N,R.08E,T.24N R.08E,240823,"28,593,404","28,593,400"
24,24,08,2408,T.24N,R.08E,T.24N R.08E,240824,"27,854,170","27,854,170"
25,24,08,2408,T.24N,R.08E,T.24N R.08E,240825,"28,166,479","28,166,479"
26,24,08,2408,T.24N,R.08E,T.24N R.08E,240826,"28,641,823","28,641,813"
27,24,08,2408,T.24N,R.08E,T.24N R.08E,240827,"28,452,222","28,452,222"
28,24,08,2408,T.24N,R.08E,T.24N R.08E,240828,"28,116,949","28,116,949"
29,24,08,2408,T.24N,R.08E,T.24N R.08E,240829,"10,114,631","28,220,747"
30,24,08,2408,T.24N,R.08E,T.24N R.08E,240830,"3,605,329","27,474,327"
31,24,08,2408,T.24N,R.08E,T.24N R.08E,240831,"20,865,147","28,089,938"
32,24,08,2408,T.24N,R.08E,T.24N R.08E,240832,"753,620","28,831,304"
33,24,08,2408,T.24N,R.08E,T.24N R.08E,240833,"11,554,761","27,957,561"
34,24,08,2408,T.24N,R.08E,T.24N R.08E,240834,"28,989,859","28,989,859"
35,24,08,2408,T.24N,R.08E,T.24N R.08E,240835,"27,579,989","27,579,983"
36,24,08,2408,T.24N,R.08E,T.24N R.08E,240836,"28,558,096","28,558,094"
01,24,09,2409,T.24N,R.09E,T.24N R.09E,240901,"29,924,335","29,924,335"
02,24,09,2409,T.24N,R.09E,T.24N R.09E,240902,"29,626,881","29,626,881"
03,24,09,2409,T.24N,R.09E,T.24N R.09E,240903,"30,130,053","30,130,053"
04,24,09,2409,T.24N,R.09E,T.24N R.09E,240904,"29,918,594","29,918,594"
05,24,09,2409,T.24N,R.09E,T.24N R.09E,240905,"30,661,999","30,661,999"
06,24,09,2409,T.24N,R.09E,T.24N R.09E,240906,"15,381,666","15,381,666"
07,24,09,2409,T.24N,R.09E,T.24N R.09E,240907,"14,253,369","14,253,369"
08,24,09,2409,T.24N,R.09E,T.24N R.09E,240908,"27,463,155","27,463,155"
09,24,09,2409,T.24N,R.09E,T.24N R.09E,240909,"28,268,561","28,268,561"
10,24,09,2409,T.24N,R.09E,T.24N R.09E,240910,"27,201,766","27,201,766"
11,24,09,2409,T.24N,R.09E,T.24N R.09E,240911,"28,126,059","28,126,059"
12,24,09,2409,T.24N,R.09E,T.24N R.09E,240912,"27,303,651","27,303,651"
13,24,09,2409,T.24N,R.09E,T.24N R.09E,240913,"27,628,428","27,628,428"
14,24,09,2409,T.24N,R.09E,T.24N R.09E,240914,"28,206,798","28,206,798"
